shipment_id,issue_type,column,details
950527323,Duplicate,shipment_id,Appears multiple times
6005083323,Duplicate,shipment_id,Appears multiple times
6005305429,Duplicate,shipment_id,Appears multiple times
6005070115,Duplicate,shipment_id,Appears multiple times
6005216544,Duplicate,shipment_id,Appears multiple times
6005180977,Duplicate,shipment_id,Appears multiple times
6005256792,Duplicate,shipment_id,Appears multiple times
6005286869,Duplicate,shipment_id,Appears multiple times
6005267742,Duplicate,shipment_id,Appears multiple times
6005219391,Duplicate,shipment_id,Appears multiple times
6005170824,Duplicate,shipment_id,Appears multiple times
6005158646,Duplicate,shipment_id,Appears multiple times
6005145425,Duplicate,shipment_id,Appears multiple times
6005229409,Duplicate,shipment_id,Appears multiple times
6005119394,Duplicate,shipment_id,Appears multiple times
6005830369,Duplicate,shipment_id,Appears multiple times
6005943433,Duplicate,shipment_id,Appears multiple times
6005176292,Duplicate,shipment_id,Appears multiple times
6005959619,Duplicate,shipment_id,Appears multiple times
6005934411,Duplicate,shipment_id,Appears multiple times
6005292607,Duplicate,shipment_id,Appears multiple times
6005157760,Duplicate,shipment_id,Appears multiple times
6006187731,Duplicate,shipment_id,Appears multiple times
6005218439,Duplicate,shipment_id,Appears multiple times
6005174939,Duplicate,shipment_id,Appears multiple times
6005097528,Duplicate,shipment_id,Appears multiple times
6005892221,Duplicate,shipment_id,Appears multiple times
6005847171,Duplicate,shipment_id,Appears multiple times
6005923455,Duplicate,shipment_id,Appears multiple times
6005465900,Duplicate,shipment_id,Appears multiple times
6005801783,Duplicate,shipment_id,Appears multiple times
6005758837,Duplicate,shipment_id,Appears multiple times
6005894826,Duplicate,shipment_id,Appears multiple times
6005847620,Duplicate,shipment_id,Appears multiple times
6005755471,Duplicate,shipment_id,Appears multiple times
6005780086,Duplicate,shipment_id,Appears multiple times
6005161006,Duplicate,shipment_id,Appears multiple times
6005187389,Duplicate,shipment_id,Appears multiple times
3700339821,Duplicate,shipment_id,Appears multiple times
3700840333,Duplicate,shipment_id,Appears multiple times
5642185171,Duplicate,shipment_id,Appears multiple times
5642185170,Duplicate,shipment_id,Appears multiple times
5642199565,Duplicate,shipment_id,Appears multiple times
3700837032,Duplicate,shipment_id,Appears multiple times
3700837039,Duplicate,shipment_id,Appears multiple times
3700334533,Duplicate,shipment_id,Appears multiple times
3698992905,Duplicate,shipment_id,Appears multiple times
3700865007,Duplicate,shipment_id,Appears multiple times
3700865008,Duplicate,shipment_id,Appears multiple times
3698997486,Duplicate,shipment_id,Appears multiple times
5642087042,Duplicate,shipment_id,Appears multiple times
5642080111,Duplicate,shipment_id,Appears multiple times
3698991896,Duplicate,shipment_id,Appears multiple times
5642181069,Duplicate,shipment_id,Appears multiple times
3698993313,Duplicate,shipment_id,Appears multiple times
3700333718,Duplicate,shipment_id,Appears multiple times
3700333719,Duplicate,shipment_id,Appears multiple times
3700837506,Duplicate,shipment_id,Appears multiple times
3700837025,Duplicate,shipment_id,Appears multiple times
3700837027,Duplicate,shipment_id,Appears multiple times
3700838773,Duplicate,shipment_id,Appears multiple times
3700837043,Duplicate,shipment_id,Appears multiple times
5642176228,Duplicate,shipment_id,Appears multiple times
3700339818,Duplicate,shipment_id,Appears multiple times
3700339820,Duplicate,shipment_id,Appears multiple times
3700339819,Duplicate,shipment_id,Appears multiple times
3700837508,Duplicate,shipment_id,Appears multiple times
3700837069,Duplicate,shipment_id,Appears multiple times
3700973680,Duplicate,shipment_id,Appears multiple times
3700840327,Duplicate,shipment_id,Appears multiple times
3700339822,Duplicate,shipment_id,Appears multiple times
3700333722,Duplicate,shipment_id,Appears multiple times
3700333724,Duplicate,shipment_id,Appears multiple times
3700837510,Duplicate,shipment_id,Appears multiple times
3700837056,Duplicate,shipment_id,Appears multiple times
3700837058,Duplicate,shipment_id,Appears multiple times
3700837057,Duplicate,shipment_id,Appears multiple times
3700837054,Duplicate,shipment_id,Appears multiple times
3700837055,Duplicate,shipment_id,Appears multiple times
5642186428,Duplicate,shipment_id,Appears multiple times
3700334762,Duplicate,shipment_id,Appears multiple times
3700334537,Duplicate,shipment_id,Appears multiple times
3700334536,Duplicate,shipment_id,Appears multiple times
3700840907,Duplicate,shipment_id,Appears multiple times
3700840906,Duplicate,shipment_id,Appears multiple times
5642141291,Duplicate,shipment_id,Appears multiple times
5642152645,Duplicate,shipment_id,Appears multiple times
3700838795,Duplicate,shipment_id,Appears multiple times
3698992608,Duplicate,shipment_id,Appears multiple times
3698992901,Duplicate,shipment_id,Appears multiple times
3698992902,Duplicate,shipment_id,Appears multiple times
3698992903,Duplicate,shipment_id,Appears multiple times
3700837482,Duplicate,shipment_id,Appears multiple times
3698993331,Duplicate,shipment_id,Appears multiple times
3700578541,Duplicate,shipment_id,Appears multiple times
3700579004,Duplicate,shipment_id,Appears multiple times
3700578807,Duplicate,shipment_id,Appears multiple times
3700578506,Duplicate,shipment_id,Appears multiple times
3700578507,Duplicate,shipment_id,Appears multiple times
3700578838,Duplicate,shipment_id,Appears multiple times
3700578786,Duplicate,shipment_id,Appears multiple times
3700578518,Duplicate,shipment_id,Appears multiple times
3700578526,Duplicate,shipment_id,Appears multiple times
3700578805,Duplicate,shipment_id,Appears multiple times
3700578650,Duplicate,shipment_id,Appears multiple times
3700578649,Duplicate,shipment_id,Appears multiple times
3698400514,Duplicate,shipment_id,Appears multiple times
3697121849,Duplicate,shipment_id,Appears multiple times
3700578552,Duplicate,shipment_id,Appears multiple times
3699957265,Duplicate,shipment_id,Appears multiple times
3699947102,Duplicate,shipment_id,Appears multiple times
5642267226,Duplicate,shipment_id,Appears multiple times
5642264731,Duplicate,shipment_id,Appears multiple times
5642267270,Duplicate,shipment_id,Appears multiple times
5642267271,Duplicate,shipment_id,Appears multiple times
3700578534,Duplicate,shipment_id,Appears multiple times
3699947051,Duplicate,shipment_id,Appears multiple times
